decade,orig_id,outflow,orig_pop,orig_name,outflow_pop_pct
2000,3513,64313.95232474804,1992110.0,Vale do Paraíba Paulista,3.228433787529205
2000,3514,23478.983619093895,424736.0,Litoral Sul Paulista,5.527900535648943
2000,3515,1032682.3753868341,19198273.0,Metropolitana de São Paulo,5.379037871723327
2000,4101,68298.41335058212,641084.0,Noroeste Paranaense,10.65358258053268
2000,4102,52098.87872183323,346686.0,Centro Ocidental Paranaense,15.0276846258093
2000,4103,110273.96668982506,1829191.0,Norte Central Paranaense,6.028564906006265
2000,4104,48833.80369460583,548190.0,Norte Pioneiro Paranaense,8.908189440632961
2000,4105,34279.309821128845,623356.0,Centro Oriental Paranaense,5.499154547502365
2000,4106,103077.89063358307,1138626.0,Oeste Paranaense,9.052831275026485
2000,4107,59843.60362827778,472626.0,Sudoeste Paranaense,12.66193642082276
2000,4108,48608.111016869545,533799.0,Centro-Sul Paranaense,9.106070078225988
2000,4109,26712.57896912098,377612.0,Sudeste Paranaense,7.074081059161514
2000,4110,109573.54697549343,3053473.0,Metropolitana de Curitiba,3.588489139268414
2000,4201,85153.42231035233,1116963.0,Oeste Catarinense,7.623656496262842
2000,4202,47168.19931471348,1026606.0,Norte Catarinense,4.594576625766212
2000,4203,29526.400801181793,401184.0,Serrana,7.35981514745897
2000,4204,45662.2310423851,1187183.0,Vale do Itajaí,3.8462672597556655
2000,4205,33330.72637569904,803255.0,Grande Florianópolis,4.149457690982197
2000,4206,27471.273541927338,822671.0,Sul Catarinense,3.3392782220264645
2000,4301,151813.58657836914,1959688.0,Noroeste Rio-grandense,7.746824319910575
2000,4302,36275.76623225212,923118.0,Nordeste Rio-grandense,3.92969980351939
2000,4303,29016.768184900284,526558.0,Centro Ocidental Rio-grandense,5.510649954022213
2000,4304,28966.885877490044,732957.0,Centro Oriental Rio-grandense,3.9520580167035777
2000,4305,117177.22565877438,4403498.0,Metropolitana de Porto Alegre,2.661003267374582
2000,4306,45695.29320657253,747115.0,Sudoeste Rio-grandense,6.116232869982872
2000,4307,34281.311084866524,894908.0,Sudeste Rio-grandense,3.8307078587817434
2000,5001,23722.43203830719,222589.0,Pantanais Sul Mato-grossense,10.657504206545333
2000,5002,53985.71062076092,827990.0,Centro Norte de Mato Grosso do Sul,6.520092105069013
2000,5003,28518.934617877007,317109.0,Leste de Mato Grosso do Sul,8.993416969520577
2000,5004,65304.61490738392,710382.0,Sudoeste de Mato Grosso do Sul,9.19288705335776
2000,5101,52129.49449968338,709128.0,Norte Mato-grossense,7.351210853285074
2000,5102,21343.50643825531,227659.0,Nordeste Mato-grossense,9.375208728078094
2000,5103,33298.62678194046,278110.0,Sudoeste Mato-grossense,11.973185711387746
2000,5104,70881.8916914463,931042.0,Centro-Sul Mato-grossense,7.613178749341738
2000,5105,30695.61855852604,359306.0,Sudeste Mato-grossense,8.543029773654222
2000,5201,31262.644262194633,219901.0,Noroeste Goiano,14.216690357112807
2000,5202,40868.33080637455,282521.0,Norte Goiano,14.465590453939548
2000,5203,118805.45139038563,2536110.0,Centro Goiano,4.684554352547233
2000,5204,36453.57420814037,907456.0,Leste Goiano,4.017117547092131
2000,5205,67120.72486662865,1058208.0,Sul Goiano,6.342866890689605
2000,5301,188576.79009401798,2051146.0,Distrito Federal,9.193728291112285
2010,1101,30666.549765348434,611689.0,Madeira-Guaporé,5.013421814900781
2010,1102,60572.76318526268,950720.0,Leste Rondoniense,6.371251597238165
2010,1201,8896.184608340263,206084.0,Vale do Juruá,4.31677597889223
2010,1202,12820.20631468296,527475.0,Vale do Acre,2.4304860542552653
2010,1301,4527.330495595932,121337.0,Norte Amazonense,3.7312035863717843
2010,1302,13093.631838440895,351939.0,Sudoeste Amazonense,3.7204265052866816
2010,1303,46113.31832802296,2726732.0,Centro Amazonense,1.6911569720831734
2010,1304,14320.18883049488,283977.0,Sul Amazonense,5.042728400713748
2010,1401,13055.939220547676,362681.0,Norte de Roraima,3.599840967833351
2010,1402,4425.117508292198,87798.0,Sul de Roraima,5.040111970992731
2010,1501,37696.12242567539,736432.0,Baixo Amazonas,5.118751279911165
2010,1502,22680.336443305016,487010.0,Marajó,4.657057646312194
2010,1503,102727.241964221,2437297.0,Metropolitana de Belém,4.214801969732084
2010,1504,80646.05741488934,1789387.0,Nordeste Paraense,4.506909763784432
2010,1505,30312.63101541996,483411.0,Sudoeste Paraense,6.270571214850295
2010,1506,91940.24239242077,1647514.0,Sudeste Paraense,5.580543922080223
2010,1601,3921.525822997093,53934.0,Norte do Amapá,7.270971600469265
2010,1602,16391.702835440636,615592.0,Sul do Amapá,2.662754362538928
2010,1701,68071.10923373699,870586.0,Ocidental do Tocantins,7.818998839142485
2010,1702,33762.19344437122,512859.0,Oriental do Tocantins,6.583133657471396
2010,2101,85414.12778937817,2605412.0,Norte Maranhense,3.278334781193077
2010,2102,101258.2152235508,1409940.0,Oeste Maranhense,7.1817393097260025
2010,2103,70225.72555828094,915039.0,Centro Maranhense,7.674615569203165
2010,2104,77213.56734609604,1336005.0,Leste Maranhense,5.779437004060317
2010,2105,19999.655479311943,308393.0,Sul Maranhense,6.485119791730662
2010,2201,32406.87417948246,632883.0,Norte Piauiense,5.120515826698214
2010,2202,71404.11219120026,1446398.0,Centro-Norte Piauiense,4.936684936732508
2010,2203,31231.17160832882,511616.0,Sudoeste Piauiense,6.104416517139577
2010,2204,28351.42251265049,519395.0,Sudeste Piauiense,5.458547447058692
2010,2301,50765.92463171482,1326771.0,Noroeste Cearense,3.8262763228707004
2010,2302,40916.9376437664,1006582.0,Norte Cearense,4.064938340221303
2010,2303,108884.433629632,3468137.0,Metropolitana de Fortaleza,3.139565525515053
2010,2304,52073.25994348526,869778.0,Sertões Cearenses,5.986959884417088
2010,2305,23605.21175146103,528274.0,Jaguaribe,4.4683652330913555
2010,2306,23015.212888598442,376239.0,Centro-Sul Cearense,6.117178944393974
2010,2307,41754.61655116081,876600.0,Sul Cearense,4.763246241291446
2010,2401,27861.798211216927,826707.0,Oeste Potiguar,3.3702143820261505
2010,2402,18719.383774280548,381846.0,Central Potiguar,4.902338580024551
2010,2403,22941.104974985123,426757.0,Agreste Potiguar,5.3756833455538215
2010,2404,50286.564865112305,1532717.0,Leste Potiguar,3.280877348206636
2010,2501,50545.51199376583,863178.0,Sertão Paraibano,5.855746091045628
2010,2502,15153.86656153202,298263.0,Borborema,5.080706142408553
2010,2503,55556.30275070667,1213279.0,Agreste Paraibano,4.579021210348706
2010,2504,47365.02835357189,1391808.0,Mata Paraibana,3.403129480041205
2010,2601,54479.51842415333,996830.0,Sertão Pernambucano,5.465276769775521
2010,2602,26695.766424417496,578203.0,São Francisco Pernambucano,4.6170231604501355
2010,2603,81527.21831083298,2217600.0,Agreste Pernambucano,3.6763716770758017
2010,2604,74320.16957116127,1310638.0,Mata Pernambucana,5.670533707336524
2010,2605,112883.78498005867,3693177.0,Metropolitana de Recife,3.05654955015854
2010,2701,29115.133520126343,432667.0,Sertão Alagoano,6.729224442845501
2010,2702,35627.24569416046,623302.0,Agreste Alagoano,5.715888236225852
2010,2703,92053.2184561491,2064525.0,Leste Alagoano,4.458808610026476
2010,2801,10678.573173642159,224691.0,Sertão Sergipano,4.752559369819957
2010,2802,22217.079043745995,446207.0,Agreste Sergipano,4.97909693118799
2010,2803,39346.76828444004,1397119.0,Leste Sergipano,2.81627894863931
2010,2901,34423.01061296463,579253.0,Extremo Oeste Baiano,5.942655560344898
2010,2902,62311.088460206985,964405.0,Vale São-Franciscano da Bahia,6.461091394197146
2010,2903,130415.33956313133,2226300.0,Centro Norte Baiano,5.857940958681729
2010,2904,75174.08090174198,1545922.0,Nordeste Baiano,4.862734400683992
2010,2905,134083.7389640808,4210499.0,Metropolitana de Salvador,3.1845094599020403
2010,2906,123698.30001747608,2478787.0,Centro Sul Baiano,4.9902754862550145
2010,2907,125362.72906255722,2011740.0,Sul Baiano,6.231557212291709
2010,3101,24057.38465631008,366418.0,Noroeste de Minas,6.565557548021681
2010,3102,81555.92879986763,1610413.0,Norte de Minas,5.0642865401525965
2010,3103,55161.58944630623,699413.0,Jequitinhonha,7.886840743066862
2010,3104,30080.557492136955,385413.0,Vale do Mucuri,7.80475943783343
2010,3105,76090.37308096886,2144482.0,Triângulo Mineiro/Alto Paranaíba,3.548193600177985
2010,3106,20911.36579787731,412712.0,Central Mineira,5.066817974247735
2010,3107,152860.2664130926,6236117.0,Metropolitana de Belo Horizonte,2.4512090843243097
2010,3108,74831.06751346588,1620993.0,Vale do Rio Doce,4.616372033282431
2010,3109,28667.098369836807,955030.0,Oeste de Minas,3.0016961110998404
2010,3110,74981.26449525356,2438611.0,Sul/Sudoeste de Minas,3.0747529841886863
2010,3111,20102.40076136589,554354.0,Campo das Vertentes,3.6262750447125645
2010,3112,73548.54878878593,2173374.0,Zona da Mata,3.3840723588662573
2010,3201,22899.225019454956,413065.0,Noroeste Espírito-santense,5.543734041725868
2010,3202,25054.535876750946,548850.0,Litoral Norte Espírito-santense,4.564914981643609
2010,3203,62069.7294703722,1987103.0,Central Espírito-santense,3.123629196391541
2010,3204,22441.469831943512,565934.0,Sul Espírito-santense,3.9653863934563947
2010,3301,13218.89129436016,317493.0,Noroeste Fluminense,4.163522123120876
2010,3302,28247.64137148857,849515.0,Norte Fluminense,3.325149217081343
2010,3303,15788.961712956429,481357.0,Centro Fluminense,3.280093924666397
2010,3304,22099.85117673874,700842.0,Baixadas,3.1533285928552712
2010,3305,33564.15485548973,1062237.0,Sul Fluminense,3.159761414400904
2010,3306,309244.17583072186,12578485.0,Metropolitana do Rio de Janeiro,2.458516870916663
2010,3501,54227.70461511612,1569220.0,São José do Rio Preto,3.455710774468597
2010,3502,75970.80677700043,2376360.0,Ribeirão Preto,3.196940142781415
2010,3503,31845.34714972973,695801.0,Araçatuba,4.576789505868737
2010,3504,52992.20369672775,1454111.0,Bauru,3.6443025117565133
2010,3505,32885.54000067711,810926.0,Araraquara,4.055307142782092
2010,3506,44949.4845610857,1377257.0,Piracicaba,3.263696213639553
2010,3507,120377.91014242172,3785620.0,Campinas,3.179873049656905
2010,3508,41271.13359665871,848124.0,Presidente Prudente,4.86616739965603
2010,3509,23882.242894768715,440058.0,Marília,5.427067089967394
2010,3510,28689.584173440933,553778.0,Assis,5.180701323172992
2010,3511,40699.089356184006,824453.0,Itapetininga,4.9364959987026555
2010,3512,88216.59061086178,2644519.0,Macro Metropolitana Paulista,3.33582744577981
2010,3513,66502.77860081196,2264594.0,Vale do Paraíba Paulista,2.9366314050470836
2010,3514,30413.26801967621,462390.0,Litoral Sul Paulista,6.577406090027079
2010,3515,779640.316734314,21154988.0,Metropolitana de São Paulo,3.6853734766208044
2010,4101,40364.02143919468,678319.0,Noroeste Paranaense,5.950595728439669
2010,4102,30104.701107263565,334125.0,Centro Ocidental Paranaense,9.01001155473657
2010,4103,88346.82804524899,2037183.0,Norte Central Paranaense,4.336715358671705
2010,4104,35938.21968924999,546224.0,Norte Pioneiro Paranaense,6.579392280319062
2010,4105,32706.04826617241,689279.0,Centro Oriental Paranaense,4.74496513983052
2010,4106,83602.24185621738,1219558.0,Oeste Paranaense,6.855126353663982
2010,4107,32938.83159208298,497127.0,Sudoeste Paranaense,6.625838385781295
2010,4108,54602.41064417362,544190.0,Centro-Sul Paranaense,10.033703420528422
2010,4109,21749.64991235733,404779.0,Sudeste Paranaense,5.373215980166296
2010,4110,120382.73953425884,3493742.0,Metropolitana de Curitiba,3.4456676976794176
2010,4201,64257.09955441952,1200712.0,Oeste Catarinense,5.35158302360762
2010,4202,51187.98365545273,1212843.0,Norte Catarinense,4.220495452045543
2010,4203,32930.77876126766,406741.0,Serrana,8.096252593485206
2010,4204,48664.275985240936,1508980.0,Vale do Itajaí,3.2249781962147237
2010,4205,43129.49343645573,994095.0,Grande Florianópolis,4.33856859117647
2010,4206,24682.740204930305,925065.0,Sul Catarinense,2.6682168501597516
2010,4301,108631.93930768967,1946510.0,Noroeste Rio-grandense,5.580856985460628
2010,4302,43470.61561655998,1054203.0,Nordeste Rio-grandense,4.123552638017534
2010,4303,34149.32457339764,536938.0,Centro Ocidental Rio-grandense,6.360012622201751
2010,4304,29111.80347955227,778841.0,Centro Oriental Rio-grandense,3.73783653910776
2010,4305,137027.8986492157,4742302.0,Metropolitana de Porto Alegre,2.8894806498872425
2010,4306,51084.81076955795,723005.0,Sudoeste Rio-grandense,7.065623442377017
2010,4307,33874.36759305,912130.0,Sudeste Rio-grandense,3.7137653177781678
2010,5001,20895.421914458275,244099.0,Pantanais Sul Mato-grossense,8.560224300164391
2010,5002,52270.79415476322,991025.0,Centro Norte de Mato Grosso do Sul,5.274417310841121
2010,5003,25324.310121417046,381394.0,Leste de Mato Grosso do Sul,6.6399340633090835
2010,5004,47766.3582777977,832506.0,Sudoeste de Mato Grosso do Sul,5.737659341529995
2010,5101,66566.34871923923,942751.0,Norte Mato-grossense,7.060862170312122
2010,5102,24351.224207043648,276901.0,Nordeste Mato-grossense,8.79419872338621
2010,5103,25851.726488232613,320119.0,Sudoeste Mato-grossense,8.075661390992916
2010,5104,60727.68936944008,1047416.0,Centro-Sul Mato-grossense,5.797857715505595
2010,5105,28896.89296889305,447935.0,Sudeste Mato-grossense,6.451135314028386
2010,5201,26002.858941555023,220541.0,Noroeste Goiano,11.790487456552308
2010,5202,27378.152807712555,294110.0,Norte Goiano,9.308813983785846
2010,5203,114029.19586765766,3056794.0,Centro Goiano,3.730352646192634
2010,5204,48027.44979989529,1159722.0,Leste Goiano,4.1412898780824445
2010,5205,57411.09257566929,1272621.0,Sul Goiano,4.511248248745643
2010,5301,175870.2197277546,2570160.0,Distrito Federal,6.842773201970095
