census_year,origin_uf,destination_uf,migration_type,label,weighted_migrants
1991,MT,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,3717.0215952000026
1991,MT,SE,other,Other,118.41200620000001
1991,MT,SP,other,Other,21189.96905100001
1991,MT,TO,neighboring_state,Neighboring-state circulation,1929.7945027000012
1991,PA,AC,other,Other,377.1175479
1991,PA,AL,other,Other,630.7974656
1991,PA,AM,neighboring_state,Neighboring-state circulation,24187.926940700087
1991,PA,AP,neighboring_state,Neighboring-state circulation,17823.599360000062
1991,PA,BA,other,Other,2829.5638415000008
1991,PA,CE,other,Other,8573.8368962
1991,PA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,4975.596840800005
1991,PA,ES,other,Other,1825.3497801999997
1991,PA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,12915.782391000002
1991,PA,MA,neighboring_state,Neighboring-state circulation,28080.291185399783
1991,PA,MG,other,Other,6052.792289000003
1991,PA,MS,other,Other,1011.8664904000003
1991,PA,MT,neighboring_state,Neighboring-state circulation,7826.974556099979
1991,PA,PA,local,Local / within-state,329628.04919230164
1991,PA,PB,other,Other,993.2580767000001
1991,PA,PE,other,Other,2634.1017138999996
1991,PA,PI,other,Other,4010.815250699999
1991,PA,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,2853.6554577999987
1991,PA,RJ,other,Other,6948.850734299999
1991,PA,RN,other,Other,2399.027113699999
1991,PA,RO,other,Other,5397.291009899996
1991,PA,RR,neighboring_state,Neighboring-state circulation,7393.3816640000105
1991,PA,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,1229.4411234000006
1991,PA,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,1093.5153061000005
1991,PA,SE,other,Other,315.1331395
1991,PA,SP,other,Other,14654.618700600002
1991,PA,TO,neighboring_state,Neighboring-state circulation,16160.75677470006
1991,PB,AC,other,Other,122.08514469999997
1991,PB,AL,other,Other,1400.8567389000002
1991,PB,AM,other,Other,648.1215094000001
1991,PB,AP,other,Other,278.7289997
1991,PB,BA,other,Other,5199.996909299998
1991,PB,CE,neighboring_state,Neighboring-state circulation,6729.168135000003
1991,PB,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,10266.511288599999
1991,PB,ES,northeast_to_southeast,Northeast -> Southeast,427.8579250000001
1991,PB,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,4379.125484100002
1991,PB,MA,other,Other,1633.6355818999994
1991,PB,MG,northeast_to_southeast,Northeast -> Southeast,2044.8976828999998
1991,PB,MS,other,Other,555.1048762000001
1991,PB,MT,other,Other,847.0076217
1991,PB,PA,other,Other,1917.4669651999989
1991,PB,PB,local,Local / within-state,154585.87967270042
1991,PB,PE,neighboring_state,Neighboring-state circulation,24340.55165480001
1991,PB,PI,other,Other,933.9962883999999
1991,PB,PR,other,Other,927.2641964
1991,PB,RJ,northeast_to_southeast,Northeast -> Southeast,30434.48347259999
1991,PB,RN,neighboring_state,Neighboring-state circulation,18367.761896599997
1991,PB,RO,other,Other,1664.2308926999997
1991,PB,RR,other,Other,392.75954509999997
1991,PB,RS,other,Other,411.43758539999993
1991,PB,SC,other,Other,181.95702459999995
1991,PB,SE,other,Other,576.0812785999999
1991,PB,SP,northeast_to_southeast,Northeast -> Southeast,58742.86546330011
1991,PB,TO,other,Other,633.8781612000005
1991,PE,AC,other,Other,98.24164139999999
1991,PE,AL,neighboring_state,Neighboring-state circulation,24861.51718029998
1991,PE,AM,other,Other,995.8217545000002
1991,PE,AP,other,Other,152.51876450000006
1991,PE,BA,neighboring_state,Neighboring-state circulation,25477.162781799998
1991,PE,CE,neighboring_state,Neighboring-state circulation,10888.995131500034
1991,PE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,7085.617677500018
1991,PE,ES,northeast_to_southeast,Northeast -> Southeast,975.1608224000004
1991,PE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3424.430021900003
1991,PE,MA,other,Other,4325.543498000004
1991,PE,MG,northeast_to_southeast,Northeast -> Southeast,4050.2009408000013
1991,PE,MS,other,Other,2027.587070700001
1991,PE,MT,other,Other,1484.1087230999995
1991,PE,PA,other,Other,3660.328549099999
1991,PE,PB,neighboring_state,Neighboring-state circulation,21610.719483200042
1991,PE,PE,local,Local / within-state,416823.59981800057
1991,PE,PI,neighboring_state,Neighboring-state circulation,3571.3873537000054
1991,PE,PR,other,Other,2264.2899414000008
1991,PE,RJ,northeast_to_southeast,Northeast -> Southeast,19392.16296160002
1991,PE,RN,other,Other,6554.877790599995
1991,PE,RO,other,Other,1869.9330350000012
1991,PE,RR,other,Other,378.88217419999995
1991,PE,RS,other,Other,860.2585418000001
1991,PE,SC,other,Other,372.1711739999998
1991,PE,SE,other,Other,4467.277288900011
1991,PE,SP,northeast_to_southeast,Northeast -> Southeast,164906.62312929973
1991,PE,TO,other,Other,1475.6913103000018
1991,PI,AC,other,Other,93.8868542
1991,PI,AL,other,Other,174.36321039999999
1991,PI,AM,other,Other,1697.8375320999994
1991,PI,AP,other,Other,472.4282744999999
1991,PI,BA,neighboring_state,Neighboring-state circulation,3143.203482799999
1991,PI,CE,neighboring_state,Neighboring-state circulation,10497.406161399993
1991,PI,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,21979.197707700034
1991,PI,ES,northeast_to_southeast,Northeast -> Southeast,199.47818329999996
1991,PI,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,7665.008407600016
1991,PI,MA,neighboring_state,Neighboring-state circulation,24228.462467200025
1991,PI,MG,northeast_to_southeast,Northeast -> Southeast,1119.8162273999997
1991,PI,MS,other,Other,264.8700954
1991,PI,MT,other,Other,853.9110378
1991,PI,PA,other,Other,8098.96668540001
1991,PI,PB,other,Other,727.1300782
1991,PI,PE,neighboring_state,Neighboring-state circulation,4442.920733400005
1991,PI,PI,local,Local / within-state,107252.69410919934
1991,PI,PR,other,Other,435.51266589999994
1991,PI,RJ,northeast_to_southeast,Northeast -> Southeast,3393.9344602
1991,PI,RN,other,Other,864.6674917999995
1991,PI,RO,other,Other,711.7666186
1991,PI,RR,other,Other,1104.4530102999986
1991,PI,RS,other,Other,120.5118558
1991,PI,SC,other,Other,222.0347370000001
1991,PI,SE,other,Other,251.99242080000005
1991,PI,SP,northeast_to_southeast,Northeast -> Southeast,43522.840412400015
1991,PI,TO,neighboring_state,Neighboring-state circulation,3160.7429386999997
1991,PR,AC,south_to_agri_frontier,South -> agricultural frontier,564.3909469000001
1991,PR,AL,other,Other,730.5565750000004
1991,PR,AM,south_to_agri_frontier,South -> agricultural frontier,1378.8862837999989
1991,PR,AP,south_to_agri_frontier,South -> agricultural frontier,265.8879121
1991,PR,BA,other,Other,2898.3376365
1991,PR,CE,other,Other,937.5502259000002
1991,PR,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1894.4664038000003
1991,PR,ES,other,Other,1588.6866310000003
1991,PR,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,4553.838574300006
1991,PR,MA,other,Other,406.8263089999999
1991,PR,MG,other,Other,15308.621310000013
1991,PR,MS,south_to_agri_frontier,South -> agricultural frontier,27412.059753100133
1991,PR,MT,south_to_agri_frontier,South -> agricultural frontier,55217.75286090033
1991,PR,PA,south_to_agri_frontier,South -> agricultural frontier,4380.750028800005
1991,PR,PB,other,Other,330.93963610000003
1991,PR,PE,other,Other,1071.1997092
1991,PR,PI,other,Other,112.42226829999998
1991,PR,PR,local,Local / within-state,769303.197641407
1991,PR,RJ,other,Other,4880.521989700001
1991,PR,RN,other,Other,287.3511361999999
1991,PR,RO,south_to_agri_frontier,South -> agricultural frontier,23475.209099199994
1991,PR,RR,south_to_agri_frontier,South -> agricultural frontier,254.43547320000002
1991,PR,RS,other,Other,26638.955208699957
1991,PR,SC,neighboring_state,Neighboring-state circulation,81674.53105440014
1991,PR,SE,other,Other,390.98060580000003
1991,PR,SP,neighboring_state,Neighboring-state circulation,217396.54793010058
1991,PR,TO,south_to_agri_frontier,South -> agricultural frontier,1119.4107485000009
1991,RJ,AC,other,Other,433.2614432
1991,RJ,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,3751.464866600002
1991,RJ,AM,other,Other,3032.807875800001
1991,RJ,AP,other,Other,417.85031159999994
1991,RJ,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,14676.611918500003
1991,RJ,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,13417.486081400022
1991,RJ,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,13329.88524760003
1991,RJ,ES,neighboring_state,Neighboring-state circulation,29261.82098689995
1991,RJ,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,5709.671916400009
1991,RJ,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,4510.177375800005
1991,RJ,MG,neighboring_state,Neighboring-state circulation,58083.9387108
1991,RJ,MS,other,Other,4019.0648275000026
1991,RJ,MT,other,Other,2413.2901386000035
1991,RJ,PA,other,Other,5853.018300100005
1991,RJ,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,18130.41748649998
1991,RJ,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,12044.978936300005
1991,RJ,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,2048.349915999998
1991,RJ,PR,other,Other,8772.571944299994
1991,RJ,RJ,local,Local / within-state,433170.3979136987
1991,RJ,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,9730.255610200005
1991,RJ,RO,other,Other,2381.0007354000018
1991,RJ,RR,other,Other,741.7047140000004
1991,RJ,RS,other,Other,8433.872853500003
1991,RJ,SC,other,Other,5656.129938600008
1991,RJ,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,4348.110662299992
1991,RJ,SP,neighboring_state,Neighboring-state circulation,63290.65762609998
1991,RJ,TO,other,Other,577.9839470000003
1991,RN,AC,other,Other,226.6889144
1991,RN,AL,other,Other,795.0077806999998
1991,RN,AM,other,Other,761.8320943000001
1991,RN,AP,other,Other,323.91074269999996
1991,RN,BA,other,Other,1645.2770623999993
1991,RN,CE,neighboring_state,Neighboring-state circulation,7572.161933800002
1991,RN,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,4640.398926800002
1991,RN,ES,northeast_to_southeast,Northeast -> Southeast,391.78008079999984
1991,RN,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3136.6574335999953
1991,RN,MA,other,Other,608.0728798000006
1991,RN,MG,northeast_to_southeast,Northeast -> Southeast,2254.764086399999
1991,RN,MS,other,Other,501.05385259999997
1991,RN,MT,other,Other,419.3785113000002
1991,RN,PA,other,Other,1570.8948325999997
1991,RN,PB,neighboring_state,Neighboring-state circulation,10397.39813479999
1991,RN,PE,other,Other,4976.853626600005
1991,RN,PI,other,Other,587.1164528999997
1991,RN,PR,other,Other,445.20856979999996
1991,RN,RJ,northeast_to_southeast,Northeast -> Southeast,8675.670332399997
1991,RN,RN,local,Local / within-state,165696.75017240038
1991,RN,RO,other,Other,851.1010328000003
1991,RN,RR,other,Other,600.1748186999996
1991,RN,RS,other,Other,346.54545100000007
1991,RN,SC,other,Other,304.3268169
1991,RN,SE,other,Other,532.3999346
1991,RN,SP,northeast_to_southeast,Northeast -> Southeast,23656.275565400007
1991,RN,TO,other,Other,222.77040769999996
1991,RO,AC,neighboring_state,Neighboring-state circulation,3728.114340400002
1991,RO,AL,other,Other,239.20103559999998
1991,RO,AM,neighboring_state,Neighboring-state circulation,2514.6304821000003
1991,RO,AP,other,Other,74.4661421
1991,RO,BA,other,Other,1464.4364790999998
1991,RO,CE,other,Other,1750.4124586000016
1991,RO,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,997.2359106000006
1991,RO,ES,other,Other,4793.941575599997
1991,RO,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3461.7773977000065
1991,RO,MA,other,Other,1166.6107610000006
1991,RO,MG,other,Other,7711.898951199999
1991,RO,MS,other,Other,6519.987300200002
1991,RO,MT,neighboring_state,Neighboring-state circulation,18280.31224240006
1991,RO,PA,other,Other,2520.0376916000023
1991,RO,PB,other,Other,873.1258975000002
1991,RO,PE,other,Other,987.2826153000003
1991,RO,PI,other,Other,267.50965859999997
1991,RO,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,16320.921686800002
1991,RO,RJ,other,Other,1697.2012088
1991,RO,RN,other,Other,791.0925046000006
1991,RO,RO,local,Local / within-state,88886.99678700017
1991,RO,RR,other,Other,1504.2008291999987
1991,RO,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,1244.6977562
1991,RO,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,1618.9637135999994
1991,RO,SE,other,Other,146.32080070000006
1991,RO,SP,other,Other,12736.583000600007
1991,RO,TO,other,Other,1042.7955175000009
1991,RR,AC,other,Other,14.0413004
1991,RR,AM,neighboring_state,Neighboring-state circulation,795.4337581000001
1991,RR,AP,other,Other,70.8570134
1991,RR,BA,other,Other,127.05701570000002
1991,RR,CE,other,Other,498.19531650000005
1991,RR,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,350.367697
1991,RR,ES,other,Other,85.67664500000001
1991,RR,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,376.52843909999984
1991,RR,MA,other,Other,301.39192070000007
1991,RR,MG,other,Other,220.7306087
1991,RR,MS,other,Other,56.32790030000001
1991,RR,MT,other,Other,114.9780154
1991,RR,PA,neighboring_state,Neighboring-state circulation,867.8018607000006
1991,RR,PB,other,Other,229.68811079999998
1991,RR,PE,other,Other,208.486647
1991,RR,PI,other,Other,44.68952530000001
1991,RR,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,60.6083453
1991,RR,RJ,other,Other,205.0320701
1991,RR,RN,other,Other,295.67577339999997
1991,RR,RO,other,Other,704.3888474000005
1991,RR,RR,local,Local / within-state,3615.305296699996
1991,RR,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,359.33544059999997
1991,RR,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,92.329753
1991,RR,SP,other,Other,418.45604430000003
1991,RR,TO,other,Other,195.53140559999994
1991,RS,AC,south_to_agri_frontier,South -> agricultural frontier,289.63040269999993
1991,RS,AL,other,Other,830.7362881000006
1991,RS,AM,south_to_agri_frontier,South -> agricultural frontier,1155.633426
1991,RS,AP,south_to_agri_frontier,South -> agricultural frontier,127.0049212
1991,RS,BA,other,Other,2812.537355999999
1991,RS,CE,other,Other,883.2211477
1991,RS,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,2543.143839899999
1991,RS,ES,other,Other,1036.261028699999
1991,RS,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3853.547187900006
1991,RS,MA,other,Other,484.97466690000005
1991,RS,MG,other,Other,3620.912903599998
1991,RS,MS,south_to_agri_frontier,South -> agricultural frontier,7158.275265299996
1991,RS,MT,south_to_agri_frontier,South -> agricultural frontier,11396.646104400004
1991,RS,PA,south_to_agri_frontier,South -> agricultural frontier,1407.025106099999
1991,RS,PB,other,Other,425.5264809999999
1991,RS,PE,other,Other,1230.400683600001
1991,RS,PI,other,Other,68.95172749999999
1991,RS,PR,other,Other,26376.703832300023
1991,RS,RJ,other,Other,6592.720967100002
1991,RS,RN,other,Other,506.6639696999998
1991,RS,RO,south_to_agri_frontier,South -> agricultural frontier,1652.2353937000016
1991,RS,RR,south_to_agri_frontier,South -> agricultural frontier,253.94959129999998
1991,RS,RS,local,Local / within-state,717373.1192288044
1991,RS,SC,neighboring_state,Neighboring-state circulation,46342.16655469989
1991,RS,SE,other,Other,275.77868019999994
1991,RS,SP,other,Other,16222.598659000003
1991,RS,TO,south_to_agri_frontier,South -> agricultural frontier,1307.2407911000014
1991,SC,AC,south_to_agri_frontier,South -> agricultural frontier,39.1860421
1991,SC,AL,other,Other,111.69005690000003
1991,SC,AM,south_to_agri_frontier,South -> agricultural frontier,238.9766197
1991,SC,AP,south_to_agri_frontier,South -> agricultural frontier,54.36478439999999
1991,SC,BA,other,Other,761.5150478000002
1991,SC,CE,other,Other,311.3993666
1991,SC,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,578.5282654
1991,SC,ES,other,Other,233.99429590000003
1991,SC,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1356.9395245000003
1991,SC,MA,other,Other,148.81491300000002
1991,SC,MG,other,Other,1439.0533781
1991,SC,MS,south_to_agri_frontier,South -> agricultural frontier,2902.264535200002
1991,SC,MT,south_to_agri_frontier,South -> agricultural frontier,11604.027557799976
1991,SC,PA,south_to_agri_frontier,South -> agricultural frontier,788.7710592999997
1991,SC,PB,other,Other,65.37046670000001
1991,SC,PE,other,Other,133.411462
1991,SC,PI,other,Other,108.3043236
1991,SC,PR,neighboring_state,Neighboring-state circulation,47327.80433559995
1991,SC,RJ,other,Other,2146.5479589
1991,SC,RN,other,Other,220.44063060000002
1991,SC,RO,south_to_agri_frontier,South -> agricultural frontier,2256.911021099999
1991,SC,RR,south_to_agri_frontier,South -> agricultural frontier,20.114389600000003
1991,SC,RS,neighboring_state,Neighboring-state circulation,40035.72748930004
1991,SC,SC,local,Local / within-state,326770.44925710256
1991,SC,SE,other,Other,84.32608980000003
1991,SC,SP,other,Other,11642.3175848
1991,SC,TO,south_to_agri_frontier,South -> agricultural frontier,391.2858432000001
1991,SE,AL,neighboring_state,Neighboring-state circulation,4084.9843439000006
1991,SE,AM,other,Other,226.99081110000006
1991,SE,BA,neighboring_state,Neighboring-state circulation,10947.415952399995
1991,SE,CE,other,Other,537.7194274000001
1991,SE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,571.4919673
1991,SE,ES,northeast_to_southeast,Northeast -> Southeast,391.61322370000016
1991,SE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,352.4497745999999
1991,SE,MA,other,Other,354.2372952000001
1991,SE,MG,northeast_to_southeast,Northeast -> Southeast,777.8103805000001
1991,SE,MS,other,Other,233.06640150000004
1991,SE,MT,other,Other,122.63960589999999
1991,SE,PA,other,Other,284.5492536
1991,SE,PB,other,Other,619.5741198000002
1991,SE,PE,other,Other,2259.938835799999
1991,SE,PI,other,Other,179.1946176
1991,SE,PR,other,Other,357.5789639000001
1991,SE,RJ,northeast_to_southeast,Northeast -> Southeast,2305.4890763
1991,SE,RN,other,Other,782.9013722000001
1991,SE,RO,other,Other,252.84601049999995
1991,SE,RR,other,Other,143.85245800000004
1991,SE,RS,other,Other,328.5443384
1991,SE,SC,other,Other,194.4243588
1991,SE,SE,local,Local / within-state,93594.35283619979
1991,SE,SP,northeast_to_southeast,Northeast -> Southeast,15848.443108699994
1991,SE,TO,other,Other,54.9522901
1991,SP,AC,other,Other,781.5043797000004
1991,SP,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,13359.595155099978
1991,SP,AM,other,Other,2622.8859018
1991,SP,AP,other,Other,322.6093142
1991,SP,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,58544.33276560014
1991,SP,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,28584.212263500005
1991,SP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,7673.5683781000025
1991,SP,ES,other,Other,10825.324661099987
1991,SP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,20497.65376299998
1991,SP,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,5760.02138240001
1991,SP,MG,neighboring_state,Neighboring-state circulation,145822.66320799966
1991,SP,MS,neighboring_state,Neighboring-state circulation,41887.91691670015
1991,SP,MT,other,Other,25005.2423918001
1991,SP,PA,other,Other,5656.082624000007
1991,SP,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,18649.440782999973
1991,SP,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,52321.94826880004
1991,SP,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,10820.738057099969
1991,SP,PR,neighboring_state,Neighboring-state circulation,97960.98877569991
1991,SP,RJ,neighboring_state,Neighboring-state circulation,32658.959194200004
1991,SP,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,13181.416983999969
1991,SP,RO,other,Other,8178.6761389000085
1991,SP,RR,other,Other,578.8689615
1991,SP,RS,other,Other,13395.218973299992
1991,SP,SC,other,Other,19420.52370580002
1991,SP,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,10192.14479859999
1991,SP,SP,local,Local / within-state,1906486.2625310079
1991,SP,TO,other,Other,3290.4664139999977
1991,TO,AL,other,Other,11.7632518
1991,TO,AM,other,Other,111.30562080000001
1991,TO,AP,other,Other,49.33766180000001
1991,TO,BA,neighboring_state,Neighboring-state circulation,576.6575203000001
1991,TO,CE,other,Other,305.2779256
1991,TO,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,4357.156395600007
1991,TO,ES,other,Other,68.9555929
1991,TO,GO,neighboring_state,Neighboring-state circulation,26040.44147809989
1991,TO,MA,neighboring_state,Neighboring-state circulation,7636.9023349000045
1991,TO,MG,other,Other,1402.2805402999998
1991,TO,MS,other,Other,146.76512980000004
1991,TO,MT,neighboring_state,Neighboring-state circulation,2907.561271100002
1991,TO,PA,neighboring_state,Neighboring-state circulation,22518.789640399962
1991,TO,PB,other,Other,110.43873700000003
1991,TO,PE,other,Other,82.7654874
1991,TO,PI,neighboring_state,Neighboring-state circulation,887.3740644999997
1991,TO,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,464.2291381
1991,TO,RJ,other,Other,207.853611
1991,TO,RN,other,Other,155.6609065
1991,TO,RO,other,Other,403.04753209999984
1991,TO,RR,other,Other,404.6233784999998
1991,TO,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,633.985159
1991,TO,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,110.42665830000001
1991,TO,SE,other,Other,1.8495725
1991,TO,SP,other,Other,2209.2134322
1991,TO,TO,local,Local / within-state,61024.18550769997
2000,AC,AC,local,Local / within-state,28165.360231569954
2000,AC,AL,other,Other,13.96356826
2000,AC,AM,neighboring_state,Neighboring-state circulation,4293.350246130004
2000,AC,AP,other,Other,52.96993507
2000,AC,BA,other,Other,76.48037757
2000,AC,CE,other,Other,569.40360378
2000,AC,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,424.44562282000004
2000,AC,ES,other,Other,219.83689005
2000,AC,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,991.4816685300004
2000,AC,MA,other,Other,51.825131029999994
2000,AC,MG,other,Other,449.4532753399999
2000,AC,MS,other,Other,183.48206810999997
2000,AC,MT,other,Other,493.8649328900001
2000,AC,PA,other,Other,236.30099873000006
2000,AC,PB,other,Other,187.09899256000003
2000,AC,PE,other,Other,37.65779694
2000,AC,PI,other,Other,25.68164487
2000,AC,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,615.3648102799999
2000,AC,RJ,other,Other,290.80954925000003
2000,AC,RN,other,Other,329.78082373999985
2000,AC,RO,neighboring_state,Neighboring-state circulation,5069.504247259997
2000,AC,RR,other,Other,330.8507196399999
2000,AC,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,100.76937208000001
2000,AC,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,140.95737986000003
2000,AC,SE,other,Other,30.1947057
2000,AC,SP,other,Other,774.68870128
2000,AC,TO,other,Other,79.81554396
2000,AL,AC,other,Other,31.01511044
2000,AL,AL,local,Local / within-state,147719.28742685038
2000,AL,AM,other,Other,196.19264362
2000,AL,AP,other,Other,2.17306886
2000,AL,BA,neighboring_state,Neighboring-state circulation,7831.530171369999
2000,AL,CE,other,Other,2001.0912180399996
2000,AL,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1082.5877707099996
2000,AL,ES,northeast_to_southeast,Northeast -> Southeast,925.8490923800005
2000,AL,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1839.7326849699996
2000,AL,MA,other,Other,613.90180285
2000,AL,MG,northeast_to_southeast,Northeast -> Southeast,3658.7791425400005
2000,AL,MS,other,Other,1173.2277007600023
2000,AL,MT,other,Other,3798.927255430001
2000,AL,PA,other,Other,1099.6804834799996
2000,AL,PB,other,Other,1403.4160524900008
2000,AL,PE,neighboring_state,Neighboring-state circulation,18825.67426903002
2000,AL,PI,other,Other,468.05588418999974
2000,AL,PR,other,Other,1035.0768422399997
2000,AL,RJ,northeast_to_southeast,Northeast -> Southeast,5409.44111411
2000,AL,RN,other,Other,666.9990727600002
2000,AL,RO,other,Other,352.13235779999997
2000,AL,RR,other,Other,92.38650305999995
2000,AL,RS,other,Other,381.20414973
2000,AL,SC,other,Other,471.6126376499997
2000,AL,SE,neighboring_state,Neighboring-state circulation,11317.544552150028
2000,AL,SP,northeast_to_southeast,Northeast -> Southeast,62609.19205705001
2000,AL,TO,other,Other,661.01901987
2000,AM,AC,neighboring_state,Neighboring-state circulation,4749.580481319991
2000,AM,AL,other,Other,191.87103311000004
2000,AM,AM,local,Local / within-state,99544.03453025995
2000,AM,AP,other,Other,487.2962239299998
2000,AM,BA,other,Other,754.5359641
2000,AM,CE,other,Other,3763.433182869999
2000,AM,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1298.3806130699998
2000,AM,ES,other,Other,350.35970252999994
2000,AM,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,1242.6893147400006
2000,AM,MA,other,Other,1545.7407653599994
2000,AM,MG,other,Other,1503.8338955000006
2000,AM,MS,other,Other,721.2631375100003
2000,AM,MT,neighboring_state,Neighboring-state circulation,550.4133087899999
2000,AM,PA,neighboring_state,Neighboring-state circulation,11619.269025230009
2000,AM,PB,other,Other,452.5220577700001
2000,AM,PE,other,Other,1215.62332583
2000,AM,PI,other,Other,787.6217798900007
2000,AM,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,1503.77081349
2000,AM,RJ,other,Other,3647.2982541599995
2000,AM,RN,other,Other,801.6944547799999
2000,AM,RO,neighboring_state,Neighboring-state circulation,7085.857875259995
2000,AM,RR,neighboring_state,Neighboring-state circulation,8561.303274179987
2000,AM,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,1184.84337185
2000,AM,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,532.2501070100002
2000,AM,SE,other,Other,306.95435655000006
2000,AM,SP,other,Other,3468.2400264899998
2000,AM,TO,other,Other,330.7682953499999
2000,AP,AC,other,Other,40.09987263
2000,AP,AL,other,Other,15.0794615
2000,AP,AM,other,Other,751.46644834
2000,AP,AP,local,Local / within-state,14178.531119750043
2000,AP,BA,other,Other,28.74689418
2000,AP,CE,other,Other,890.72941618
2000,AP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,170.73289094
2000,AP,ES,other,Other,64.66721011
2000,AP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,327.94016316
2000,AP,MA,other,Other,1153.3147933299997
2000,AP,MG,other,Other,288.7935913
2000,AP,MS,other,Other,48.77320709
2000,AP,MT,other,Other,167.01432211
2000,AP,PA,neighboring_state,Neighboring-state circulation,8266.935012760005
2000,AP,PB,other,Other,110.94575300000001
2000,AP,PE,other,Other,266.29333491
2000,AP,PI,other,Other,129.06422947000001
2000,AP,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,184.42094488000004
2000,AP,RJ,other,Other,290.51198735
2000,AP,RN,other,Other,322.61673133999994
2000,AP,RO,other,Other,178.85560269
2000,AP,RR,other,Other,437.02262137000025
2000,AP,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,267.08232813
2000,AP,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,36.39235891
2000,AP,SE,other,Other,42.1611138
2000,AP,SP,other,Other,496.30097678000004
2000,AP,TO,other,Other,136.89745063
2000,BA,AC,other,Other,189.75428632999999
2000,BA,AL,neighboring_state,Neighboring-state circulation,3884.9832640199998
2000,BA,AM,other,Other,818.8902635000001
2000,BA,AP,other,Other,169.59528705999998
